fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type_white
0.2857142857142856,0.5565217391304348,0.14893617021276595,0.07121661721068251,0.8108108108108109,0.11920529801324503,0.07755102040816327,0.5750514050719602,0.7594936708860756,0.9122807017543858,0.2931034482758619,0.9999999999999998,False
0.7346938775510206,0.7999999999999999,0.31914893617021267,0.16617210682492584,0.9054054054054054,0.18543046357615894,0.4326530612244898,0.7189856065798494,0.5696202531645573,0.6842105263157895,0.17241379310344818,0.33333333333333326,False
0.3877551020408163,0.4521739130434782,0.6595744680851063,0.4451038575667656,0.5,0.8741721854304636,0.669387755102041,0.536668951336523,0.4177215189873418,0.49122807017543857,0.19540229885057392,0.6666666666666667,True
0.4693877551020409,0.13913043478260867,0.44680851063829774,0.11869436201780417,0.45945945945945943,0.423841059602649,0.34285714285714286,0.23029472241260862,0.07594936708860756,0.4385964912280701,0.482758620689655,0.6666666666666667,True
0.18367346938775508,0.12173913043478257,0.4680851063829786,0.2789317507418398,0.3918918918918919,0.07947019867549669,0.2979591836734694,0.3557230980123336,0.6075949367088604,0.29824561403508776,0.3620689655172413,0.6666666666666667,True
0.26530612244897966,0.33043478260869563,0.21276595744680848,0.06528189910979229,0.14864864864864863,0.2913907284768212,0.4244897959183674,0.18437285812198922,0.6329113924050631,0.4385964912280701,0.7241379310344829,0.9999999999999998,True
0.938775510204082,0.3999999999999999,0.8510638297872339,0.041543026706231466,0.44594594594594594,0.423841059602649,0.5755102040816328,0.5270733379026638,0.36708860759493644,0.42105263157894735,0.24137931034482762,0.33333333333333326,True
0.20408163265306123,0.4869565217391303,0.5319148936170213,0.21364985163204753,0.22972972972972971,0.2516556291390728,0.28979591836734697,0.2460589444825132,0.7468354430379751,0.4035087719298246,0.6034482758620692,0.6666666666666667,True
0.40816326530612246,0.5043478260869564,0.34042553191489355,0.11275964391691395,0.25675675675675674,0.2913907284768212,0.3183673469387755,0.25976696367374075,0.4050632911392409,0.24561403508771928,0.5689655172413792,0.6666666666666667,True
0.40816326530612246,0.4521739130434782,0.7234042553191488,0.05934718100890209,0.43243243243243246,0.3576158940397351,0.44081632653061226,0.20767649074707606,0.518987341772152,0.38596491228070173,0.7241379310344829,0.6666666666666667,True
0.4693877551020409,0.3999999999999999,0.9148936170212765,0.06528189910979229,0.2702702702702703,0.03973509933774835,0.22448979591836737,0.3214530500342647,0.31645569620253156,0.36842105263157887,0.3448275862068966,0.33333333333333326,True
0.5306122448979591,0.4521739130434782,0.44680851063829774,0.5222551928783383,0.6486486486486486,0.423841059602649,0.7020408163265307,0.5777930089102057,0.4177215189873418,0.38596491228070173,0.3448275862068966,0.6666666666666667,True
0.20408163265306123,0.3999999999999999,0.4042553191489362,0.20771513353115728,0.28378378378378377,0.2649006622516556,0.326530612244898,0.24057573680602218,0.6202531645569618,0.2807017543859649,0.5689655172413792,0.9999999999999998,True
0.3265306122448979,0.19130434782608696,0.42553191489361686,0.2908011869436202,0.44594594594594594,0.5562913907284768,0.7469387755102042,0.4064427690198755,0.46835443037974667,0.4385964912280701,0.3275862068965518,0.6666666666666667,True
0.6326530612244898,0.33043478260869563,0.5319148936170213,0.05934718100890209,0.5,0.3311258278145695,0.6040816326530614,0.3831391363947887,0.2911392405063289,0.4035087719298246,0.3620689655172413,0.6666666666666667,True
0.8775510204081634,0.5565217391304348,0.680851063829787,0.08308605341246292,0.6621621621621622,0.17218543046357615,0.13877551020408163,0.48183687457162705,0.5063291139240507,0.6666666666666666,0.6551724137931034,0.6666666666666667,False
0.40816326530612246,0.20869565217391306,0.31914893617021267,0.3501483679525223,0.4729729729729729,0.3443708609271523,0.3836734693877551,0.43660041124057614,0.3797468354430382,0.19298245614035092,0.31034482758620663,0.6666666666666667,True
0.7142857142857142,0.3999999999999999,0.7234042553191488,0.37982195845697336,0.5135135135135135,0.2119205298013245,0.3306122448979592,0.6285126799177476,0.518987341772152,0.7368421052631579,0.3793103448275861,0.33333333333333326,True
0.7551020408163267,0.4695652173913042,1.0,0.7833827893175076,0.527027027027027,0.7019867549668873,0.7510204081632654,0.8355037697052694,0.31645569620253156,0.6315789473684209,0.17241379310344818,0.6666666666666667,True
0.44897959183673475,0.20869565217391306,0.6595744680851063,0.4213649851632048,0.3108108108108108,0.6490066225165563,0.6938775510204083,0.4653872515421398,0.5063291139240507,0.08771929824561409,0.517241379310345,0.33333333333333326,True
0.40816326530612246,0.5391304347826087,0.4680851063829786,0.12462908011869439,0.608108108108108,0.3311258278145695,0.8000000000000002,0.5270733379026638,0.8101265822784809,0.6140350877192982,0.3620689655172413,0.6666666666666667,True
0.8775510204081634,0.2869565217391304,0.6170212765957446,0.3145400593471811,0.4864864864864864,0.662251655629139,0.6244897959183674,0.5407813570938913,0.13924050632911422,0.22807017543859642,0.31034482758620663,0.6666666666666667,True
0.6326530612244898,0.3826086956521738,0.6595744680851063,0.07121661721068251,0.25675675675675674,0.2781456953642384,0.47346938775510206,0.2940370116518096,0.4050632911392409,0.29824561403508776,0.4310344827586208,0.9999999999999998,True
0.4693877551020409,0.08695652173913043,0.44680851063829774,0.26112759643916916,0.6351351351351351,0.3841059602649006,0.47346938775510206,0.5065113091158366,0.8227848101265822,0.3508771929824561,0.3620689655172413,0.6666666666666667,True
0.5714285714285714,0.27826086956521734,0.42553191489361686,0.029673590504451057,0.5,0.423841059602649,0.3183673469387755,0.21178889650444432,0.278481012658228,0.29824561403508776,0.5258620689655171,0.6666666666666667,True
0.7755102040816328,0.27826086956521734,0.8085106382978721,0.8664688427299704,0.6486486486486486,0.5033112582781457,0.9306122448979594,0.9177518848526347,0.25316455696202533,0.7719298245614036,0.10344827586206895,0.33333333333333326,True
0.8775510204081634,0.817391304347826,0.44680851063829774,0.4451038575667656,0.22972972972972971,0.15894039735099338,0.2653061224489796,0.40370116518163,0.1518987341772151,0.24561403508771928,0.5862068965517244,0.33333333333333326,True
0.8775510204081634,0.31304347826086953,0.5319148936170213,0.36201780415430274,0.2702702702702703,0.2516556291390728,0.6367346938775511,0.5387251542152143,0.3291139240506329,0.49122807017543857,0.3793103448275861,0.6666666666666667,True
0.4897959183673468,0.31304347826086953,0.5319148936170213,0.8189910979228489,0.7837837837837838,0.43708609271523174,0.7469387755102042,0.7875257025359872,0.31645569620253156,0.543859649122807,0.1206896551724137,0.9999999999999998,True
0.5714285714285714,0.2260869565217391,0.4893617021276595,0.24925816023738873,0.6351351351351351,0.49006622516556286,0.43673469387755104,0.467443454420831,0.36708860759493644,0.5263157894736842,0.31034482758620663,0.9999999999999998,True
0.2857142857142856,0.417391304347826,0.5106382978723404,0.599406528189911,0.3648648648648648,0.3311258278145695,0.37551020408163266,0.5551747772446873,0.6582278481012658,0.5263157894736842,0.31034482758620663,0.6666666666666667,True
0.6122448979591837,0.3999999999999999,0.36170212765957444,0.427299703264095,0.29729729729729726,0.2781456953642384,0.34285714285714286,0.49965729952020865,0.3924050632911391,0.49122807017543857,0.3448275862068966,0.33333333333333326,True
0.6326530612244898,0.6347826086956521,1.0,0.02373887240356084,0.41891891891891886,0.07947019867549669,0.3183673469387755,0.4585332419465402,0.5443037974683547,0.36842105263157887,0.413793103448276,0.33333333333333326,True
0.44897959183673475,0.5043478260869564,0.2978723404255319,0.5281899109792285,0.6486486486486486,0.6887417218543046,0.653061224489796,0.587388622344065,0.518987341772152,0.3508771929824561,0.2758620689655171,0.33333333333333326,True
0.30612244897959195,0.33043478260869563,0.36170212765957444,0.6824925816023739,0.5,0.543046357615894,0.49387755102040815,0.5476353666895051,0.4303797468354431,0.26315789473684204,0.413793103448276,0.6666666666666667,True
0.5714285714285714,0.5217391304347826,0.8723404255319147,0.7240356083086055,0.44594594594594594,0.7284768211920529,0.7265306122448981,0.7738176833447454,0.3417721518987342,0.42105263157894735,0.10344827586206895,0.6666666666666667,True
0.6938775510204083,0.31304347826086953,0.5106382978723404,0.6231454005934719,0.581081081081081,0.6688741721854304,0.6204081632653062,0.7189856065798494,0.2658227848101262,0.4736842105263157,0.31034482758620663,0.9999999999999998,True
0.3265306122448979,0.29565217391304344,0.7446808510638296,0.652818991097923,0.43243243243243246,0.609271523178808,0.7714285714285716,0.6641535298149392,0.4556962025316462,0.5263157894736842,0.18965517241379293,0.33333333333333326,True
0.34693877551020424,0.5217391304347826,0.31914893617021267,0.3916913946587538,0.5135135135135135,0.5165562913907285,0.5918367346938777,0.6120630568882746,0.36708860759493644,0.6666666666666666,0.13793103448275845,0.33333333333333326,True
0.30612244897959195,0.2434782608695652,0.4042553191489362,0.09495548961424335,0.41891891891891886,0.2913907284768212,0.4857142857142857,0.31459904043865095,0.46835443037974667,0.45614035087719296,0.3620689655172413,0.6666666666666667,True
0.5510204081632655,0.29565217391304344,0.8510638297872339,0.029673590504451057,0.44594594594594594,0.43708609271523174,0.6122448979591838,0.31459904043865095,0.3924050632911391,0.5789473684210527,0.5000000000000002,0.33333333333333326,True
0.5510204081632655,0.3652173913043477,0.42553191489361686,0.05934718100890209,0.4864864864864864,0.6754966887417219,0.7102040816326531,0.44482522275531267,0.6582278481012658,0.8070175438596491,0.3620689655172413,0.6666666666666667,True
0.653061224489796,0.19130434782608696,0.36170212765957444,0.08902077151335314,0.4054054054054054,0.07947019867549669,0.5591836734693878,0.4859492803289811,0.2911392405063289,0.9122807017543858,0.24137931034482762,0.33333333333333326,True
0.6122448979591837,0.33043478260869563,0.5531914893617019,0.2789317507418398,0.28378378378378377,0.37086092715231783,0.45306122448979597,0.33516106922549227,0.36708860759493644,0.3508771929824561,0.6551724137931034,0.6666666666666667,True
0.5714285714285714,0.29565217391304344,0.4893617021276595,0.4510385756676558,0.2027027027027027,0.6754966887417219,0.8285714285714287,0.5839616175462652,0.3797468354430382,0.42105263157894735,0.413793103448276,0.6666666666666667,True
0.3877551020408163,0.08695652173913043,0.44680851063829774,0.255192878338279,0.6621621621621622,0.5960264900662251,0.5102040816326532,0.5133653187114362,0.8734177215189867,0.4035087719298246,0.3275862068965518,0.6666666666666667,True
0.5918367346938775,0.3826086956521738,0.276595744680851,0.56973293768546,0.5405405405405406,0.7284768211920529,0.7551020408163266,0.6504455106237117,0.3291139240506329,0.3157894736842105,0.15517241379310343,0.6666666666666667,True
0.4285714285714286,0.10434782608695653,0.1914893617021276,0.04747774480712167,0.5135135135135135,0.37086092715231783,0.34285714285714286,0.3104866346812827,0.5696202531645573,0.5614035087719299,0.482758620689655,0.6666666666666667,True
0.44897959183673475,0.608695652173913,0.4042553191489362,0.5222551928783383,0.6351351351351351,0.3576158940397351,0.7224489795918368,0.6052090472926608,0.443037974683544,0.36842105263157887,0.17241379310344818,0.33333333333333326,True
0.7551020408163267,0.1739130434782608,0.7021276595744679,0.26706231454005935,0.3648648648648648,0.06622516556291391,0.28979591836734697,0.4653872515421398,0.4303797468354431,0.5263157894736842,0.5689655172413792,0.33333333333333326,True
0.8775510204081634,0.20869565217391306,0.5106382978723404,0.17210682492581605,0.5405405405405406,0.10596026490066227,0.13877551020408163,0.49965729952020865,0.4050632911392409,0.24561403508771928,0.24137931034482762,0.6666666666666667,True
0.34693877551020424,0.27826086956521734,0.2978723404255319,0.08308605341246292,0.5,0.37086092715231783,0.5183673469387756,0.252912954078127,0.3797468354430382,0.5614035087719299,0.517241379310345,0.9999999999999998,True
0.26530612244897966,0.15652173913043477,0.25531914893617014,0.3204747774480713,0.5540540540540541,0.3178807947019867,0.5224489795918368,0.4653872515421398,0.3291139240506329,0.5614035087719299,0.24137931034482762,0.6666666666666667,True
0.653061224489796,0.052173913043478265,0.8510638297872339,0.23145400593471815,0.527027027027027,0.3311258278145695,0.5183673469387756,0.5133653187114362,0.5316455696202533,0.3508771929824561,0.3793103448275861,0.6666666666666667,True
0.26530612244897966,0.052173913043478265,0.8085106382978721,0.5934718100890208,0.581081081081081,0.8874172185430463,0.5795918367346939,0.5956134338588015,0.11392405063291156,0.21052631578947367,0.15517241379310343,0.0,True
0.5510204081632655,0.7130434782608694,0.3829787234042553,0.08902077151335314,0.8378378378378377,0.15894039735099338,0.07755102040816327,0.464016449623017,0.6708860759493671,0.719298245614035,0.6206896551724139,0.6666666666666667,False
0.5918367346938775,0.33043478260869563,0.31914893617021267,0.18991097922848665,0.6621621621621622,0.2251655629139073,0.4448979591836735,0.5956134338588015,0.4177215189873418,0.4035087719298246,0.0862068965517242,0.33333333333333326,True
0.6734693877551021,0.27826086956521734,0.5744680851063828,0.05341246290801189,0.5135135135135135,0.19867549668874174,0.5020408163265307,0.5270733379026638,0.481012658227848,0.5614035087719299,0.2758620689655171,0.6666666666666667,True
0.6326530612244898,0.29565217391304344,0.5319148936170213,0.7774480712166173,0.4729729729729729,0.847682119205298,0.7265306122448981,0.8670322138450928,0.5063291139240507,0.9298245614035087,0.0862068965517242,0.33333333333333326,True
0.44897959183673475,0.6260869565217391,0.7021276595744679,0.4688427299703265,0.527027027027027,0.10596026490066227,0.5755102040816328,0.7052775873886077,0.6329113924050631,0.42105263157894735,0.18965517241379293,0.6666666666666667,True
0.44897959183673475,0.060869565217391314,0.5531914893617019,0.28486646884273004,0.527027027027027,0.45033112582781454,0.41632653061224495,0.4653872515421398,0.6329113924050631,0.3508771929824561,0.31034482758620663,0.6666666666666667,True
0.5510204081632655,0.4347826086956521,0.36170212765957444,0.8902077151335313,0.5405405405405406,0.8609271523178808,0.8326530612244899,0.8197395476353648,0.30379746835443067,0.8070175438596491,0.18965517241379293,0.33333333333333326,True
0.26530612244897966,0.417391304347826,0.44680851063829774,0.0771513353115727,0.32432432432432434,0.5165562913907285,0.5551020408163266,0.13776559287182977,0.59493670886076,0.3508771929824561,0.7586206896551724,0.9999999999999998,True
0.8367346938775513,0.27826086956521734,0.2978723404255319,0.5756676557863503,0.3108108108108108,0.13245033112582782,0.37142857142857144,0.589444825222742,0.3924050632911391,0.3157894736842105,0.3965517241379308,0.6666666666666667,True
0.40816326530612246,0.2608695652173913,0.34042553191489355,0.05934718100890209,0.3648648648648648,0.3443708609271523,0.5591836734693878,0.3735435229609294,0.6075949367088604,0.5614035087719299,0.3275862068965518,0.6666666666666667,True
0.5306122448979591,0.29565217391304344,0.5744680851063828,0.741839762611276,0.5540540540540541,0.43708609271523174,0.7918367346938776,0.7875257025359872,0.278481012658228,0.42105263157894735,0.0862068965517242,0.9999999999999998,True
0.40816326530612246,0.31304347826086953,0.8936170212765955,0.43916913946587544,0.7162162162162161,0.6357615894039735,0.7673469387755103,0.5716244002741462,0.3924050632911391,0.49122807017543857,0.2068965517241379,0.33333333333333326,True
0.30612244897959195,0.19130434782608696,0.42553191489361686,0.21958456973293772,0.4864864864864864,0.4105960264900662,0.489795918367347,0.6490747087045889,0.4556962025316462,0.3508771929824561,0.15517241379310343,0.6666666666666667,True
0.4693877551020409,0.9391304347826085,0.1914893617021276,0.05341246290801189,0.7162162162162161,0.06622516556291391,0.17959183673469387,0.5476353666895051,0.3291139240506329,0.6666666666666666,0.15517241379310343,0.33333333333333326,False
0.5510204081632655,0.29565217391304344,0.4042553191489362,0.3946587537091989,0.25675675675675674,0.15894039735099338,0.2938775510204082,0.3612063056888246,0.1518987341772151,0.26315789473684204,0.5344827586206897,0.9999999999999998,True
0.2857142857142856,0.3826086956521738,1.0,0.12462908011869439,0.5,0.5827814569536424,0.7265306122448981,0.36257710760794737,0.6202531645569618,0.6140350877192982,0.4310344827586208,0.6666666666666667,True
0.5918367346938775,0.5391304347826087,0.4893617021276595,0.17804154302670627,0.35135135135135137,0.2649006622516556,0.35510204081632657,0.29677861549005513,0.3291139240506329,0.6666666666666666,0.7068965517241381,0.9999999999999998,True
0.26530612244897966,0.4347826086956521,0.4893617021276595,0.7299703264094957,0.608108108108108,0.05298013245033113,0.43673469387755104,0.5901302261823105,0.6075949367088604,0.5964912280701755,0.5344827586206897,0.0,False
0.5510204081632655,0.3826086956521738,0.276595744680851,0.2759643916913947,0.5945945945945945,0.4105960264900662,0.7102040816326531,0.3762851267991749,0.3924050632911391,0.4035087719298246,0.5517241379310345,0.6666666666666667,True
0.34693877551020424,0.3999999999999999,0.4042553191489362,0.05341246290801189,0.37837837837837834,0.13245033112582782,0.4612244897959184,0.3283070596298785,0.6329113924050631,0.5087719298245614,0.3448275862068966,0.9999999999999998,True
0.5510204081632655,0.19130434782608696,0.8510638297872339,0.5163204747774481,0.28378378378378377,0.3178807947019867,0.5142857142857143,0.47224126113775355,0.21518987341772178,0.17543859649122806,0.4482758620689655,0.9999999999999998,True
0.8571428571428574,0.417391304347826,0.8510638297872339,0.05934718100890209,0.5540540540540541,0.19867549668874174,0.5102040816326532,0.581905414667574,0.3924050632911391,0.21052631578947367,0.17241379310344818,0.33333333333333326,True
0.30612244897959195,0.2260869565217391,0.36170212765957444,0.741839762611276,0.5540540540540541,0.7549668874172185,0.5877551020408164,0.727210418094586,0.6202531645569618,0.42105263157894735,0.10344827586206895,0.33333333333333326,True
0.5918367346938775,0.4869565217391303,0.4680851063829786,0.06528189910979229,0.9459459459459459,0.3178807947019867,0.24081632653061225,0.6888279643591488,0.8101265822784809,0.7017543859649121,0.18965517241379293,0.6666666666666667,False
0.24489795918367352,0.2260869565217391,0.31914893617021267,0.6824925816023739,0.4729729729729729,0.6754966887417219,0.6489795918367348,0.671007539410553,0.5443037974683547,0.29824561403508776,0.18965517241379293,0.33333333333333326,True
0.4285714285714286,0.3999999999999999,0.0,0.04747774480712167,0.41891891891891886,0.7152317880794702,0.5673469387755103,0.3488690884167198,0.46835443037974667,0.42105263157894735,0.2758620689655171,0.33333333333333326,True
0.2857142857142856,0.13913043478260867,0.5319148936170213,0.3264094955489614,0.33783783783783783,0.3841059602649006,0.44081632653061226,0.44825222755311245,0.6329113924050631,0.6315789473684209,0.298850574712638,0.9999999999999998,True
0.5102040816326532,0.12173913043478257,0.6382978723404255,0.07121661721068251,0.45945945945945943,0.2516556291390728,0.6244897959183674,0.5270733379026638,0.8860759493670889,0.4385964912280701,0.2758620689655171,0.33333333333333326,True
0.6734693877551021,0.3826086956521738,0.4042553191489362,0.30267062314540066,0.4729729729729729,0.3841059602649006,0.48163265306122455,0.5270733379026638,0.4303797468354431,0.5087719298245614,0.31034482758620663,0.6666666666666667,True
0.5510204081632655,0.29565217391304344,0.5957446808510637,0.3738872403560832,0.14864864864864863,0.15894039735099338,0.35510204081632657,0.4653872515421398,0.2278481012658231,0.45614035087719296,0.3965517241379308,0.9999999999999998,True
0.4693877551020409,0.13913043478260867,0.4893617021276595,0.4569732937685461,0.4864864864864864,0.4768211920529801,0.489795918367347,0.5956134338588015,0.49367088607594933,0.21052631578947367,0.13793103448275845,0.33333333333333326,True
0.34693877551020424,0.29565217391304344,0.44680851063829774,0.2908011869436202,0.3918918918918919,0.17218543046357615,0.5020408163265307,0.5270733379026638,0.4050632911392409,0.4736842105263157,0.2068965517241379,0.6666666666666667,True
0.5102040816326532,0.20869565217391306,0.44680851063829774,0.08308605341246292,0.4054054054054054,0.543046357615894,0.742857142857143,0.2734749828649683,0.6075949367088604,0.33333333333333326,0.6206896551724139,0.6666666666666667,True
0.2857142857142856,0.2434782608695652,0.8723404255319147,0.3560830860534125,0.4864864864864864,0.37086092715231783,0.47346938775510206,0.4825222755311813,0.5063291139240507,0.4736842105263157,0.2586206896551724,0.6666666666666667,True
0.40816326530612246,0.27826086956521734,0.36170212765957444,0.28486646884273004,0.28378378378378377,0.17218543046357615,0.3591836734693878,0.22892392049348587,0.4177215189873418,0.2807017543859649,0.7413793103448276,0.6666666666666667,True
